Kind,Name,CountDeclMethod,CountDeclMethodAll,CountClassCoupled,CountClassDerived,PercentLackOfCohesion,MaxInheritanceTree
Public Class,"org.apache.catalina.ssi.ResponseIncludeWrapper",9,53,13,0,61,3
Public Interface,"org.apache.catalina.ssi.SSICommand",1,1,4,9,0,0
Public Class,"org.apache.catalina.ssi.SSIConditional",3,3,8,0,0,1
Class,"org.apache.catalina.ssi.SSIConditionalState",0,0,0,0,0,1
Public Final Class,"org.apache.catalina.ssi.SSIConfig",1,1,4,0,0,1
Public Class,"org.apache.catalina.ssi.SSIEcho",2,2,4,0,0,1
Public Class,"org.apache.catalina.ssi.SSIExec",1,1,12,0,0,1
Public Interface,"org.apache.catalina.ssi.SSIExternalResolver",8,8,5,2,0,0
Public Class,"org.apache.catalina.ssi.SSIFilter",3,3,29,0,33,1
Public Final Class,"org.apache.catalina.ssi.SSIFlastmod",2,2,8,0,0,1
Public Final Class,"org.apache.catalina.ssi.SSIFsize",4,4,8,0,0,1
Public Final Class,"org.apache.catalina.ssi.SSIInclude",1,1,5,0,0,1
Public Class,"org.apache.catalina.ssi.SSIMediator",23,23,18,0,86,1
Public Class,"org.apache.catalina.ssi.SSIPrintenv",1,1,5,0,0,1
Public Class,"org.apache.catalina.ssi.SSIProcessor",10,10,24,0,80,1
Public Class,"org.apache.catalina.ssi.SSIServlet",5,32,23,0,48,3
Public Class,"org.apache.catalina.ssi.SSIServletExternalResolver",21,21,30,0,85,1
Protected Static Class,"org.apache.catalina.ssi.SSIServletExternalResolver.ServletContextAndPath",3,3,2,0,33,1
Public Class,"org.apache.catalina.ssi.SSIServletRequestUtil",1,1,5,0,0,1
Public Class,"org.apache.catalina.ssi.SSISet",1,1,5,0,0,1
Public Class,"org.apache.catalina.ssi.SSIStopProcessingException",0,0,0,0,0,2
Public Class,"org.apache.catalina.ssi.TestExpressionParseTree",10,10,7,0,0,1
Private Static Class,"org.apache.catalina.ssi.TestExpressionParseTree.TesterSSIExternalResolver",8,8,8,0,75,1
Package,"org.apache.catalina.startup",1071,,,,,
Public Class,"org.apache.catalina.startup.AddPortOffsetRule",1,10,7,0,0,2
Public Final Class,"org.apache.catalina.startup.Bootstrap",22,22,30,0,85,1
Public Interface,"org.apache.catalina.startup.BytesStreamer",3,3,0,3,0,0
Public Class,"org.apache.catalina.startup.Catalina",30,30,50,0,90,1
Protected Class,"org.apache.catalina.startup.Catalina.CatalinaShutdownHook",1,1,8,0,0,2
Public Class,"org.apache.catalina.startup.CatalinaProperties",3,3,14,0,33,1
Public Class,"org.apache.catalina.startup.CertificateCreateRule",2,11,8,0,0,2
Public Final Class,"org.apache.catalina.startup.ClassLoaderFactory",5,5,17,0,0,1
Public Static Class,"org.apache.catalina.startup.ClassLoaderFactory.Repository",3,3,2,0,33,1
Public Enum Type,"org.apache.catalina.startup.ClassLoaderFactory.RepositoryType",2,2,1,0,,1
Anonymous Class,"org.apache.catalina.startup.ClassLoaderFactory.createClassLoader.(Anon_1)",1,1,3,0,0,2
Anonymous Class,"org.apache.catalina.startup.ClassLoaderFactory.createClassLoader.(Anon_2)",1,1,3,0,0,2
Public Class,"org.apache.catalina.startup.ConnectorCreateRule",4,13,14,0,0,2
Public Final Class,"org.apache.catalina.startup.Constants",0,0,1,0,0,1
Public Class,"org.apache.catalina.startup.ContextConfig",51,51,113,2,90,1
Private Static Class,"org.apache.catalina.startup.ContextConfig.DefaultWebXmlCacheEntry",4,4,1,0,50,1
Private Static Class,"org.apache.catalina.startup.ContextConfig.HostWebXmlCacheCleaner",1,1,5,0,0,1
Static Class,"org.apache.catalina.startup.ContextConfig.JavaClassCacheEntry",5,5,3,0,60,1
Public Class,"org.apache.catalina.startup.ContextRuleSet",4,6,8,0,50,2
Public Class,"org.apache.catalina.startup.CopyParentClassLoaderRule",2,11,10,0,0,2
Public Class,"org.apache.catalina.startup.CredentialHandlerRuleSet",4,6,5,0,50,2
Public Class,"org.apache.catalina.startup.DuplicateMappingParamFilter",3,3,8,0,0,1
Public Class,"org.apache.catalina.startup.DuplicateMappingParamServlet",1,28,8,0,0,3
Public Class,"org.apache.catalina.startup.EngineConfig",3,3,10,0,0,1
Public Class,"org.apache.catalina.startup.EngineRuleSet",3,5,6,0,33,2
Public Class,"org.apache.catalina.startup.ExpandWar",8,8,22,0,0,1
Public Class,"org.apache.catalina.startup.ExpectationClient",3,53,4,0,0,2
Public Class,"org.apache.catalina.startup.FailedContext",248,282,49,0,99,3
Public Class,"org.apache.catalina.startup.FastNonSecureRandom",5,5,3,0,60,2
Public Final Class,"org.apache.catalina.startup.HomesUserDatabase",6,6,6,0,50,1
Public Class,"org.apache.catalina.startup.HostConfig",45,45,72,0,86,1
Private Static Class,"org.apache.catalina.startup.HostConfig.DeployDescriptor",2,2,4,0,0,1
Private Static Class,"org.apache.catalina.startup.HostConfig.DeployDirectory",2,2,4,0,0,1
Private Static Class,"org.apache.catalina.startup.HostConfig.DeployWar",2,2,4,0,0,1
Protected Static Class,"org.apache.catalina.startup.HostConfig.DeployedApplication",1,1,3,0,66,1
Private Static Class,"org.apache.catalina.startup.HostConfig.ExpandedDirectoryRemovalListener",2,2,7,0,0,1
Public Class,"org.apache.catalina.startup.HostRuleSet",3,5,7,0,33,2
Public Class,"org.apache.catalina.startup.LifecycleListenerRule",2,11,10,0,0,2
Public Abstract Class,"org.apache.catalina.startup.LoggingBaseTest",7,7,19,5,77,1
Public Class,"org.apache.catalina.startup.NamingRuleSet",3,5,6,0,33,2
Public Class,"org.apache.catalina.startup.NoMappingParamServlet",1,28,8,0,0,3
Public Class,"org.apache.catalina.startup.ParamFilter",3,3,9,0,33,1
Public Class,"org.apache.catalina.startup.ParamServlet",1,28,8,0,0,3
Public Final Class,"org.apache.catalina.startup.PasswdUserDatabase",5,5,11,0,50,1
Public Class,"org.apache.catalina.startup.RealmRuleSet",4,6,6,0,50,2
Public Class,"org.apache.catalina.startup.SafeForkJoinWorkerThreadFactory",1,1,4,0,0,1
Private Static Class,"org.apache.catalina.startup.SafeForkJoinWorkerThreadFactory.SafeForkJoinWorkerThread",1,1,1,0,0,2
Public Class,"org.apache.catalina.startup.SetAllPropertiesRule",3,12,8,0,33,2
Public Class,"org.apache.catalina.startup.SetContextPropertiesRule",1,10,7,0,0,2
Public Class,"org.apache.catalina.startup.SetNextNamingRule",3,12,8,0,0,2
Final Class,"org.apache.catalina.startup.SetParentClassLoaderRule",2,11,8,0,0,2
Public Abstract Class,"org.apache.catalina.startup.SimpleHttpClient",50,50,21,35,93,1
Public Class,"org.apache.catalina.startup.TestBootstrap",31,31,4,0,0,1
Public Class,"org.apache.catalina.startup.TestContextConfig",11,42,14,0,0,3
Private Static Class,"org.apache.catalina.startup.TestContextConfig.CustomDefaultServlet",1,28,6,0,0,3
Private Static Class,"org.apache.catalina.startup.TestContextConfig.CustomDefaultServletSCI",2,2,9,0,0,1
Public Class,"org.apache.catalina.startup.TestContextConfigAnnotation",10,10,24,0,0,1
Private Static Final Class,"org.apache.catalina.startup.TestContextConfigAnnotation.SCI",1,1,4,0,0,1
Private Static Final Class,"org.apache.catalina.startup.TestContextConfigAnnotation.TesterLoader",11,11,4,0,0,1
Public Class,"org.apache.catalina.startup.TestHostConfigAutomaticDeployment",164,195,25,0,98,3
Private Static Class,"org.apache.catalina.startup.TestHostConfigAutomaticDeployment.StateTracker",2,2,5,0,0,1
Public Static Class,"org.apache.catalina.startup.TestHostConfigAutomaticDeployment.TesterContext",0,411,0,0,0,5
Public Class,"org.apache.catalina.startup.TestListener",2,33,9,0,0,3
Public Static Class,"org.apache.catalina.startup.TestListener.SCI",1,1,5,0,0,1
Public Static Class,"org.apache.catalina.startup.TestListener.SCL",2,2,2,0,50,1
Public Static Class,"org.apache.catalina.startup.TestListener.SCL2",2,2,4,0,0,1
Public Static Class,"org.apache.catalina.startup.TestListener.SCL3",2,2,2,0,50,1
Public Class,"org.apache.catalina.startup.TestMultipartConfig",7,7,12,0,0,1
Private Static Class,"org.apache.catalina.startup.TestMultipartConfig.CustomContext",2,413,2,0,0,5
Private Static Class,"org.apache.catalina.startup.TestMultipartConfig.MyContextConfig",2,53,10,0,0,2
Public Class,"org.apache.catalina.startup.TestTomcat",27,58,34,0,0,3
Private Static Class,"org.apache.catalina.startup.TestTomcat.BrokenAuthenticator",3,105,6,0,0,5
Public Static Class,"org.apache.catalina.startup.TestTomcat.CustomContextConfig",2,2,2,0,0,1
Public Static Class,"org.apache.catalina.startup.TestTomcat.GetResource",1,28,12,0,0,3
Public Static Class,"org.apache.catalina.startup.TestTomcat.HelloWorld",1,28,5,0,0,3
Public Static Class,"org.apache.catalina.startup.TestTomcat.HelloWorldJndi",1,28,9,0,0,3
Public Static Class,"org.apache.catalina.startup.TestTomcat.HelloWorldSession",1,28,5,0,0,3
Private Static Class,"org.apache.catalina.startup.TestTomcat.InitCount",3,30,7,0,33,3
Public Class,"org.apache.catalina.startup.TestTomcatClassLoader",2,33,11,0,0,3
Private Static Final Class,"org.apache.catalina.startup.TestTomcatClassLoader.ClassLoaderReport",2,29,9,0,0,3
Public Class,"org.apache.catalina.startup.TestTomcatNoServer",1,1,17,0,0,1
Public Class,"org.apache.catalina.startup.TestWebappServiceLoader",8,8,23,0,29,1
Private Static Class,"org.apache.catalina.startup.TestWebappServiceLoader.ExtendedTesterContext",5,259,8,0,60,2
Public Final Class,"org.apache.catalina.startup.TesterMapRealm",5,94,9,0,60,4
Public Class,"org.apache.catalina.startup.TesterServlet",3,30,7,7,33,3
Public Class,"org.apache.catalina.startup.TesterServletContainerInitializer1",1,1,8,0,0,1
Public Class,"org.apache.catalina.startup.TesterServletContainerInitializer2",1,1,8,0,0,1
Public Class,"org.apache.catalina.startup.TesterServletEncodeUrl",1,28,9,0,0,3
Public Class,"org.apache.catalina.startup.TesterServletWithAnnotations",5,32,7,0,66,3
Public Class,"org.apache.catalina.startup.TesterServletWithLifeCycleMethods",5,32,9,0,0,3
Public Class,"org.apache.catalina.startup.Tomcat",45,45,57,1,94,1
Public Static Class,"org.apache.catalina.startup.Tomcat.DefaultWebXmlListener",1,1,5,0,0,1
Public Static Class,"org.apache.catalina.startup.Tomcat.ExistingStandardWrapper",7,165,10,0,42,5
Public Static Class,"org.apache.catalina.startup.Tomcat.FixContextListener",1,1,10,0,0,1
Anonymous Class,"org.apache.catalina.startup.Tomcat.createDefaultRealm.(Anon_1)",3,92,6,0,0,4
Public Abstract Class,"org.apache.catalina.startup.TomcatBaseTest",24,31,51,149,85,2
Public Static Class,"org.apache.catalina.startup.TomcatBaseTest.EchoBodyServlet",2,29,10,0,0,3
Public Static Final Class,"org.apache.catalina.startup.TomcatBaseTest.HelloWorldServlet",1,28,8,0,0,3
Public Static Final Class,"org.apache.catalina.startup.TomcatBaseTest.RequestDescriptor",22,22,5,0,86,1
Public Static Final Class,"org.apache.catalina.startup.TomcatBaseTest.SnoopResult",1,1,2,0,0,1
Public Static Final Class,"org.apache.catalina.startup.TomcatBaseTest.SnoopServlet",1,28,14,0,0,3
Private Static Class,"org.apache.catalina.startup.TomcatBaseTest.TomcatWithFastSessionIDs",1,46,9,0,0,2
Anonymous Class,"org.apache.catalina.startup.TomcatBaseTest.postUrl.(Anon_1)",3,3,2,0,33,1
Anonymous Class,"org.apache.catalina.startup.TomcatBaseTest.recursiveCopy.(Anon_2)",4,4,9,0,0,2
Public Final Class,"org.apache.catalina.startup.Tool",2,2,13,0,50,1
Public Final Class,"org.apache.catalina.startup.UserConfig",20,20,23,0,84,1
Private Static Class,"org.apache.catalina.startup.UserConfig.DeployUserDirectory",2,2,3,0,0,1
Public Interface,"org.apache.catalina.startup.UserDatabase",4,4,3,2,0,0
Public Class,"org.apache.catalina.startup.VersionLoggerListener",8,8,15,0,62,1
Public Class,"org.apache.catalina.startup.WebAnnotationSet",11,11,26,0,0,1
Public Generic Class,"org.apache.catalina.startup.WebappServiceLoader",4,4,25,0,41,1
TypeVariable,"org.apache.catalina.startup.WebappServiceLoader.T",0,0,0,0,0,1
Package,"org.apache.catalina.storeconfig",202,,,,,
Public Class,"org.apache.catalina.storeconfig.CatalinaClusterSF",1,11,15,0,0,2
Public Class,"org.apache.catalina.storeconfig.CertificateStoreAppender",1,17,5,0,0,2
Public Class,"org.apache.catalina.storeconfig.ChannelSF",1,11,11,0,0,2
Public Class,"org.apache.catalina.storeconfig.ConnectorSF",4,14,10,0,0,2
Public Class,"org.apache.catalina.storeconfig.ConnectorStoreAppender",9,25,18,0,0,2
Public Class,"org.apache.catalina.storeconfig.Constants",0,0,1,0,0,1
Public Class,"org.apache.catalina.storeconfig.CredentialHandlerSF",2,12,10,0,50,2
Public Class,"org.apache.catalina.storeconfig.GlobalNamingResourcesSF",1,11,9,0,0,2
Public Interface,"org.apache.catalina.storeconfig.IStoreConfig",11,11,7,1,0,0
Public Interface,"org.apache.catalina.storeconfig.IStoreFactory",6,6,4,1,0,0
Public Class,"org.apache.catalina.storeconfig.InterceptorSF",2,12,10,0,50,2
Public Class,"org.apache.catalina.storeconfig.JarScannerSF",1,11,6,0,0,2
Public Class,"org.apache.catalina.storeconfig.LoaderSF",2,12,9,0,50,2
Public Class,"org.apache.catalina.storeconfig.ManagerSF",3,13,11,0,66,2
Public Class,"org.apache.catalina.storeconfig.NamingResourcesSF",2,12,13,0,50,2
Public Class,"org.apache.catalina.storeconfig.OpenSSLConfSF",1,11,6,0,0,2
Public Class,"org.apache.catalina.storeconfig.PersistentManagerSF",1,11,9,0,0,2
Public Class,"org.apache.catalina.storeconfig.RealmSF",2,12,11,0,50,2
Public Class,"org.apache.catalina.storeconfig.SSLHostConfigSF",1,11,9,0,0,2
Public Class,"org.apache.catalina.storeconfig.SenderSF",1,11,6,0,0,2
Public Class,"org.apache.catalina.storeconfig.StandardContextSF",7,17,37,0,57,2
Public Class,"org.apache.catalina.storeconfig.StandardEngineSF",1,11,16,0,0,2
Public Class,"org.apache.catalina.storeconfig.StandardHostSF",1,11,17,0,0,2
Public Class,"org.apache.catalina.storeconfig.StandardServerSF",2,12,10,0,0,2
Public Class,"org.apache.catalina.storeconfig.StandardServiceSF",1,11,10,0,0,2
Public Class,"org.apache.catalina.storeconfig.StoreAppender",16,16,16,3,90,1
Public Class,"org.apache.catalina.storeconfig.StoreConfig",15,15,23,0,81,1
Public Class,"org.apache.catalina.storeconfig.StoreConfigLifecycleListener",9,9,17,0,76,1
Public Class,"org.apache.catalina.storeconfig.StoreContextAppender",6,22,11,0,0,2
Public Class,"org.apache.catalina.storeconfig.StoreDescription",38,38,4,0,93,1
Public Class,"org.apache.catalina.storeconfig.StoreFactoryBase",10,10,12,24,80,1
Public Class,"org.apache.catalina.storeconfig.StoreFactoryRule",3,12,11,0,33,2
Public Class,"org.apache.catalina.storeconfig.StoreFileMover",15,15,11,0,82,1
Public Class,"org.apache.catalina.storeconfig.StoreLoader",10,10,13,0,63,1
Public Class,"org.apache.catalina.storeconfig.StoreRegistry",12,12,30,0,83,1
Public Class,"org.apache.catalina.storeconfig.WatchedResourceSF",1,11,9,0,0,2
Public Class,"org.apache.catalina.storeconfig.WebResourceRootSF",1,11,7,0,0,2
Public Class,"org.apache.catalina.storeconfig.WrapperLifecycleSF",1,11,9,0,0,2
Public Class,"org.apache.catalina.storeconfig.WrapperListenerSF",1,11,9,0,0,2
Package,"org.apache.catalina.tribes",170,,,,,
Public Class,"org.apache.catalina.tribes.ByteMessage",6,6,4,1,16,1
Public Interface,"org.apache.catalina.tribes.Channel",17,17,9,1,0,0
Public Class,"org.apache.catalina.tribes.ChannelException",9,9,7,1,66,2
Public Static Class,"org.apache.catalina.tribes.ChannelException.FaultyMember",6,6,4,0,41,1
Public Interface,"org.apache.catalina.tribes.ChannelInterceptor",18,21,7,1,0,1
Interface,"org.apache.catalina.tribes.ChannelInterceptor.InterceptorEvent",3,3,2,1,0,0
Public Interface,"org.apache.catalina.tribes.ChannelListener",4,4,3,13,0,0
Public Interface,"org.apache.catalina.tribes.ChannelMessage",11,11,2,1,0,2
Public Interface,"org.apache.catalina.tribes.ChannelReceiver",10,11,4,1,0,1
Public Interface,"org.apache.catalina.tribes.ChannelSender",8,9,6,1,0,1
Public Interface,"org.apache.catalina.tribes.ErrorHandler",2,2,2,1,0,0
Public Interface,"org.apache.catalina.tribes.Heartbeat",1,1,0,4,0,0
Public Interface,"org.apache.catalina.tribes.JmxChannel",6,6,1,1,0,2
Public Interface,"org.apache.catalina.tribes.ManagedChannel",7,24,4,1,0,1
Public Interface,"org.apache.catalina.tribes.Member",21,21,1,1,0,2
Public Interface,"org.apache.catalina.tribes.MembershipListener",2,2,1,10,0,0
Public Interface,"org.apache.catalina.tribes.MembershipService",19,19,8,1,0,0
Public Interface,"org.apache.catalina.tribes.MessageListener",2,2,1,3,0,0
Public Class,"org.apache.catalina.tribes.RemoteProcessException",4,4,2,0,0,2
Public Class,"org.apache.catalina.tribes.TesterMulticast",1,1,7,0,0,1
Private Static Class,"org.apache.catalina.tribes.TesterMulticast.Rx",2,2,6,0,0,1
Private Static Class,"org.apache.catalina.tribes.TesterMulticast.Tx",2,2,7,0,0,1
Public Class,"org.apache.catalina.tribes.TesterUtil",2,2,5,0,0,1
Public Final Class,"org.apache.catalina.tribes.UniqueId",7,7,3,0,14,1
Package,"org.apache.catalina.tribes.demos",99,,,,,
Public Class,"org.apache.catalina.tribes.demos.ChannelCreator",2,2,26,0,0,1
Public Class,"org.apache.catalina.tribes.demos.CoordinationDemo",18,18,10,0,86,1
Public Static Class,"org.apache.catalina.tribes.demos.CoordinationDemo.Status",6,6,15,0,52,1
Anonymous Class,"org.apache.catalina.tribes.demos.CoordinationDemo.Status.createChannel.(Anon_3)",1,61,6,0,0,3
Anonymous Class,"org.apache.catalina.tribes.demos.CoordinationDemo.cmdStart.(Anon_2)",1,1,3,0,0,2
Anonymous Class,"org.apache.catalina.tribes.demos.CoordinationDemo.cmdStop.(Anon_1)",1,1,3,0,0,2
Public Class,"org.apache.catalina.tribes.demos.EchoRpcTest",6,6,12,0,66,1
Public Static Class,"org.apache.catalina.tribes.demos.EchoRpcTest.Shutdown",2,2,5,0,0,2
Public Static Class,"org.apache.catalina.tribes.demos.EchoRpcTest.SystemExit",2,2,2,0,0,2
Public Final Class,"org.apache.catalina.tribes.demos.IntrospectionUtils",4,4,19,0,50,1
Public Class,"org.apache.catalina.tribes.demos.LoadTest",13,13,17,0,87,1
Public Static Class,"org.apache.catalina.tribes.demos.LoadTest.LoadMessage",4,10,3,0,62,2
Public Static Class,"org.apache.catalina.tribes.demos.LoadTest.Shutdown",2,2,5,0,0,2
Public Static Class,"org.apache.catalina.tribes.demos.LoadTest.SystemExit",2,2,2,0,0,2
Public Class,"org.apache.catalina.tribes.demos.MapDemo",7,7,13,0,71,1
Static Class,"org.apache.catalina.tribes.demos.MapDemo.ColorRenderer",2,2,5,0,0,2
Public Static Class,"org.apache.catalina.tribes.demos.MapDemo.Shutdown",2,2,5,0,0,2
Public Static Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo",6,6,21,0,71,2
Anonymous Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo.(Anon_1)",5,5,7,0,60,2
Anonymous Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo.SimpleTableDemo.(Anon_2)",1,1,3,0,0,2
Anonymous Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo.actionPerformed.(Anon_3)",1,1,6,0,0,2
Public Static Class,"org.apache.catalina.tribes.demos.MapDemo.SystemExit",2,2,2,0,0,2
Public Class,"org.apache.catalina.tribes.demos.MembersWithProperties",7,7,17,0,85,1
Public Static Class,"org.apache.catalina.tribes.demos.MembersWithProperties.Shutdown",2,2,5,0,0,2
Package,"org.apache.catalina.tribes.group",198,,,,,
Public Class,"org.apache.catalina.tribes.group.AbsoluteOrder",3,3,4,0,0,1
Public Static Class,"org.apache.catalina.tribes.group.AbsoluteOrder.AbsoluteComparator",7,7,2,0,0,1
Public Class,"org.apache.catalina.tribes.group.ChannelCoordinator",22,44,23,0,80,2
Public Abstract Class,"org.apache.catalina.tribes.group.ChannelInterceptorBase",22,22,9,20,88,1
Public Interface,"org.apache.catalina.tribes.group.ExtendedRpcCallback",2,4,3,0,0,1
Public Class,"org.apache.catalina.tribes.group.GroupChannel",43,65,42,0,92,2
Public Static Class,"org.apache.catalina.tribes.group.GroupChannel.HeartbeatThread",4,4,8,0,56,2
Public Static Class,"org.apache.catalina.tribes.group.GroupChannel.InterceptorIterator",4,4,2,0,37,1
Public Interface,"org.apache.catalina.tribes.group.GroupChannelMBean",14,14,7,1,0,0
Public Class,"org.apache.catalina.tribes.group.InterceptorPayload",2,2,1,0,0,1
Public Class,"org.apache.catalina.tribes.group.Response",6,6,2,0,50,1
Public Interface,"org.apache.catalina.tribes.group.RpcCallback",2,2,2,3,0,0
Public Class,"org.apache.catalina.tribes.group.RpcChannel",13,13,22,0,69,1
Public Static Class,"org.apache.catalina.tribes.group.RpcChannel.RpcCollector",6,6,7,0,58,1
Public Static Class,"org.apache.catalina.tribes.group.RpcChannel.RpcCollectorKey",3,3,2,0,0,1
Anonymous Class,"org.apache.catalina.tribes.group.RpcChannel.messageReceived.(Anon_1)",2,2,5,0,0,1
Public Class,"org.apache.catalina.tribes.group.RpcMessage",5,5,9,1,30,1
Public Static Class,"org.apache.catalina.tribes.group.RpcMessage.NoRpcChannelReply",4,9,5,0,0,2
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelMemberArrival",3,3,14,0,44,1
Public Static Class,"org.apache.catalina.tribes.group.TestGroupChannelMemberArrival.TestMbrListener",5,5,7,0,60,1
Anonymous Class,"org.apache.catalina.tribes.group.TestGroupChannelMemberArrival.testMemberArrival.(Anon_1)",1,1,5,0,0,2
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelOptionFlag",4,4,10,0,0,1
Public Static Class,"org.apache.catalina.tribes.group.TestGroupChannelOptionFlag.TestInterceptor",0,22,0,0,0,2
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelSenderConnections",8,15,18,0,50,2
Public Static Class,"org.apache.catalina.tribes.group.TestGroupChannelSenderConnections.TestMsg",1,1,4,0,0,1
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelSenderConnections.TestMsgListener",5,5,7,0,50,1
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelStartStop",7,7,8,0,42,1
Package,"org.apache.catalina.tribes.group.interceptors",405,,,,,
Public Class,"org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor",13,35,11,0,71,2
Public Interface,"org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptorMBean",4,4,0,1,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor",19,41,23,0,87,2
Private Static Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.BaseEncryptionManager",15,15,11,1,82,1
Static Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.ChannelConfigException",1,10,1,0,0,3
Private Static Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.GCMEncryptionManager",3,18,8,0,0,2
Public Interface,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptorMBean",8,8,1,1,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor",11,33,14,0,79,2
Public Static Class,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor.FragCollection",5,5,5,0,53,1
Public Static Class,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor.FragKey",4,4,3,0,50,1
Public Interface,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptorMBean",4,4,0,1,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.GzipInterceptor",4,26,14,0,0,2
Public Class,"org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor",28,50,21,0,86,2
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor.addToQueue.(Anon_1)",1,1,2,0,0,2
Public Interface,"org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptorMBean",12,12,0,1,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator",38,60,28,1,87,2
Public Static Class,"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.CoordinationEvent",5,5,8,0,48,1
Public Static Class,"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.CoordinationMessage",11,11,5,0,62,1
Public Class,"org.apache.catalina.tribes.group.interceptors.OrderInterceptor",15,37,11,0,86,2
Protected Static Class,"org.apache.catalina.tribes.group.interceptors.OrderInterceptor.Counter",3,3,1,0,0,1
Protected Static Class,"org.apache.catalina.tribes.group.interceptors.OrderInterceptor.MessageOrder",9,9,5,0,72,1
Public Class,"org.apache.catalina.tribes.group.interceptors.SimpleCoordinator",10,32,8,0,70,2
Public Class,"org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor",15,37,16,0,73,2
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor.start.(Anon_1)",1,1,5,0,0,2
Public Interface,"org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptorMBean",2,2,1,1,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TcpFailureDetector",25,47,23,0,84,2
Public Interface,"org.apache.catalina.tribes.group.interceptors.TcpFailureDetectorMBean",12,12,0,1,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor",12,34,17,0,80,2
Protected Class,"org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor.PingThread",1,1,6,0,0,2
Public Interface,"org.apache.catalina.tribes.group.interceptors.TcpPingInterceptorMBean",3,3,0,1,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TestDomainFilterInterceptor",4,4,13,0,41,1
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TestDomainFilterInterceptor.TestMbrListener",3,3,6,0,16,1
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestDomainFilterInterceptor.testMemberArrival.(Anon_1)",1,1,5,0,0,2
Public Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor",23,23,36,0,26,1
Private Static Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.PipedInterceptor",2,24,6,0,0,2
Private Static Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.ValueCaptureInterceptor",3,25,6,0,0,2
Private Static Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.ValuesCaptureInterceptor",3,25,9,0,0,2
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.testMultithreaded.(Anon_1)",1,1,7,0,0,2
Public Class,"org.apache.catalina.tribes.group.interceptors.TestGzipInterceptor",8,8,5,0,0,1
Public Class,"org.apache.catalina.tribes.group.interceptors.TestNonBlockingCoordinator",4,4,18,0,12,1
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestNonBlockingCoordinator.setUp.(Anon_1)",1,1,5,0,0,2
Public Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor",5,5,20,0,60,1
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.MangleOrderInterceptor",1,23,5,0,0,2
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.TestListener",3,3,4,0,58,1
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.setUp.(Anon_1)",1,1,5,0,0,2
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.testOrder2.(Anon_2)",1,1,4,0,0,2
Public Class,"org.apache.catalina.tribes.group.interceptors.TestTcpFailureDetector",6,6,15,0,33,1
